domain,dataset,sample_index,true_label,tsne_x,tsne_y
medical_dermamnist,dermamnist_224_strict_noreplace,606,5,25.653105,-17.637226
medical_dermamnist,dermamnist_224_strict_noreplace,607,5,36.788578,-6.028130
medical_dermamnist,dermamnist_224_strict_noreplace,608,1,-0.197850,30.479149
medical_dermamnist,dermamnist_224_strict_noreplace,609,2,-1.836697,31.984917
medical_dermamnist,dermamnist_224_strict_noreplace,610,5,28.054928,-17.809177
medical_dermamnist,dermamnist_224_strict_noreplace,611,5,34.844875,-13.698145
medical_dermamnist,dermamnist_224_strict_noreplace,612,5,38.153946,4.538543
medical_dermamnist,dermamnist_224_strict_noreplace,613,5,-9.623987,-27.620874
medical_dermamnist,dermamnist_224_strict_noreplace,614,5,27.102854,15.707681
medical_dermamnist,dermamnist_224_strict_noreplace,615,5,-25.028446,4.004768
medical_dermamnist,dermamnist_224_strict_noreplace,616,5,-18.347286,-22.899374
medical_dermamnist,dermamnist_224_strict_noreplace,617,4,-21.210138,2.949512
medical_dermamnist,dermamnist_224_strict_noreplace,618,5,11.165515,-13.392781
medical_dermamnist,dermamnist_224_strict_noreplace,619,5,-22.227629,-3.410916
medical_dermamnist,dermamnist_224_strict_noreplace,620,5,12.827674,-17.998734
medical_dermamnist,dermamnist_224_strict_noreplace,621,5,35.119308,12.519617
medical_dermamnist,dermamnist_224_strict_noreplace,622,5,16.751059,-2.966630
medical_dermamnist,dermamnist_224_strict_noreplace,623,1,5.286773,-18.419664
medical_dermamnist,dermamnist_224_strict_noreplace,624,5,-29.112263,-16.001549
medical_dermamnist,dermamnist_224_strict_noreplace,625,5,-31.097824,-23.000771
medical_dermamnist,dermamnist_224_strict_noreplace,626,5,17.170940,-12.222339
medical_dermamnist,dermamnist_224_strict_noreplace,627,5,15.306463,-4.984685
medical_dermamnist,dermamnist_224_strict_noreplace,628,6,4.362860,-18.388737
medical_dermamnist,dermamnist_224_strict_noreplace,629,5,-0.675406,-19.982079
medical_dermamnist,dermamnist_224_strict_noreplace,630,5,-20.379807,8.787656
medical_dermamnist,dermamnist_224_strict_noreplace,631,5,34.553276,20.464054
medical_dermamnist,dermamnist_224_strict_noreplace,632,5,21.222315,-6.556608
medical_dermamnist,dermamnist_224_strict_noreplace,633,5,-30.500513,6.850985
medical_dermamnist,dermamnist_224_strict_noreplace,634,5,26.449528,-17.645227
medical_dermamnist,dermamnist_224_strict_noreplace,635,5,11.916972,-6.086739
medical_dermamnist,dermamnist_224_strict_noreplace,636,5,26.032631,-4.463351
medical_dermamnist,dermamnist_224_strict_noreplace,637,5,34.047478,3.091724
medical_dermamnist,dermamnist_224_strict_noreplace,638,4,-8.683381,-0.817673
medical_dermamnist,dermamnist_224_strict_noreplace,639,4,-27.546356,24.783520
medical_dermamnist,dermamnist_224_strict_noreplace,640,4,-18.280081,-11.960221
medical_dermamnist,dermamnist_224_strict_noreplace,641,5,38.104889,14.580914
medical_dermamnist,dermamnist_224_strict_noreplace,642,4,-29.836094,-1.115045
medical_dermamnist,dermamnist_224_strict_noreplace,643,2,-5.241276,-12.688294
medical_dermamnist,dermamnist_224_strict_noreplace,644,5,-24.107698,7.329285
medical_dermamnist,dermamnist_224_strict_noreplace,645,5,25.818005,-15.371618
medical_dermamnist,dermamnist_224_strict_noreplace,646,4,-28.008991,17.428453
medical_dermamnist,dermamnist_224_strict_noreplace,647,5,19.255648,-17.760206
medical_dermamnist,dermamnist_224_strict_noreplace,648,5,22.688177,-19.403839
medical_dermamnist,dermamnist_224_strict_noreplace,649,1,23.317600,25.733831
medical_dermamnist,dermamnist_224_strict_noreplace,650,5,18.193956,-17.114414
medical_dermamnist,dermamnist_224_strict_noreplace,651,5,17.937164,-18.641773
medical_dermamnist,dermamnist_224_strict_noreplace,652,5,-17.898899,-25.466991
medical_dermamnist,dermamnist_224_strict_noreplace,653,4,-9.774391,-8.858412
medical_dermamnist,dermamnist_224_strict_noreplace,654,1,-13.996734,23.569862
medical_dermamnist,dermamnist_224_strict_noreplace,655,2,-23.300953,26.885410
medical_dermamnist,dermamnist_224_strict_noreplace,656,5,-17.402544,11.243056
medical_dermamnist,dermamnist_224_strict_noreplace,657,2,41.092495,2.237223
medical_dermamnist,dermamnist_224_strict_noreplace,658,5,20.389425,-18.209026
medical_dermamnist,dermamnist_224_strict_noreplace,659,5,-26.381090,-15.401335
medical_dermamnist,dermamnist_224_strict_noreplace,660,5,36.526192,-4.774880
medical_dermamnist,dermamnist_224_strict_noreplace,661,4,-32.474239,17.035496
medical_dermamnist,dermamnist_224_strict_noreplace,662,5,21.890059,0.051735
medical_dermamnist,dermamnist_224_strict_noreplace,663,1,5.725730,31.263891
medical_dermamnist,dermamnist_224_strict_noreplace,664,5,21.737900,2.694734
medical_dermamnist,dermamnist_224_strict_noreplace,665,5,21.804539,-19.518652
medical_dermamnist,dermamnist_224_strict_noreplace,666,4,-28.055010,-18.929928
medical_dermamnist,dermamnist_224_strict_noreplace,667,5,-13.210176,-19.653423
medical_dermamnist,dermamnist_224_strict_noreplace,668,5,40.498196,-6.438786
medical_dermamnist,dermamnist_224_strict_noreplace,669,5,-27.498842,8.406368
medical_dermamnist,dermamnist_224_strict_noreplace,670,1,4.641578,30.554747
medical_dermamnist,dermamnist_224_strict_noreplace,671,1,-10.640806,-21.127890
medical_dermamnist,dermamnist_224_strict_noreplace,672,5,39.931255,-7.691611
medical_dermamnist,dermamnist_224_strict_noreplace,673,5,-2.048158,-3.203666
medical_dermamnist,dermamnist_224_strict_noreplace,674,5,-2.982201,25.706591
medical_dermamnist,dermamnist_224_strict_noreplace,675,5,28.184052,1.724225
medical_dermamnist,dermamnist_224_strict_noreplace,676,5,-25.960621,-18.570635
medical_dermamnist,dermamnist_224_strict_noreplace,677,4,-0.215256,-12.465677
medical_dermamnist,dermamnist_224_strict_noreplace,678,5,-3.689056,1.757412
medical_dermamnist,dermamnist_224_strict_noreplace,679,5,18.285597,-3.966481
medical_dermamnist,dermamnist_224_strict_noreplace,680,5,32.285465,19.712227
medical_dermamnist,dermamnist_224_strict_noreplace,681,5,-22.666483,-20.622351
medical_dermamnist,dermamnist_224_strict_noreplace,682,5,35.517113,-9.570647
medical_dermamnist,dermamnist_224_strict_noreplace,683,5,-19.577438,21.139889
medical_dermamnist,dermamnist_224_strict_noreplace,684,4,-21.126158,-0.550951
medical_dermamnist,dermamnist_224_strict_noreplace,685,5,41.228821,-18.559437
medical_dermamnist,dermamnist_224_strict_noreplace,686,5,19.671524,-10.428920
medical_dermamnist,dermamnist_224_strict_noreplace,687,2,2.069414,24.841398
medical_dermamnist,dermamnist_224_strict_noreplace,688,5,-23.369238,26.228214
medical_dermamnist,dermamnist_224_strict_noreplace,689,5,-21.936417,-28.953266
medical_dermamnist,dermamnist_224_strict_noreplace,690,4,-30.701410,-12.703311
medical_dermamnist,dermamnist_224_strict_noreplace,691,5,24.992332,-15.293242
medical_dermamnist,dermamnist_224_strict_noreplace,692,2,-1.549699,28.107075
medical_dermamnist,dermamnist_224_strict_noreplace,693,5,-21.942034,10.415852
medical_dermamnist,dermamnist_224_strict_noreplace,694,4,-25.499126,10.700592
medical_dermamnist,dermamnist_224_strict_noreplace,695,5,11.811544,-12.513074
medical_dermamnist,dermamnist_224_strict_noreplace,696,1,-17.642494,31.700256
medical_dermamnist,dermamnist_224_strict_noreplace,697,5,37.294018,-6.577303
medical_dermamnist,dermamnist_224_strict_noreplace,698,2,-25.086565,-14.720596
medical_dermamnist,dermamnist_224_strict_noreplace,699,5,27.448580,-1.384286
medical_dermamnist,dermamnist_224_strict_noreplace,700,5,22.119520,-2.483239
medical_dermamnist,dermamnist_224_strict_noreplace,701,3,-16.523447,19.343628
medical_dermamnist,dermamnist_224_strict_noreplace,702,4,-26.866655,-10.994783
medical_dermamnist,dermamnist_224_strict_noreplace,703,5,34.604412,-6.976620
medical_dermamnist,dermamnist_224_strict_noreplace,704,5,39.724720,17.627890
medical_dermamnist,dermamnist_224_strict_noreplace,705,5,-17.734879,-6.001136
medical_dermamnist,dermamnist_224_strict_noreplace,706,5,-37.987190,4.082726
medical_dermamnist,dermamnist_224_strict_noreplace,707,0,-5.928903,25.854195
medical_dermamnist,dermamnist_224_strict_noreplace,708,5,11.410716,-6.440735
medical_dermamnist,dermamnist_224_strict_noreplace,709,5,41.225449,4.603838
medical_dermamnist,dermamnist_224_strict_noreplace,710,5,-25.203991,-24.432184
medical_dermamnist,dermamnist_224_strict_noreplace,711,5,29.099077,2.212765
medical_dermamnist,dermamnist_224_strict_noreplace,712,2,-3.384947,-5.758183
medical_dermamnist,dermamnist_224_strict_noreplace,713,2,-10.835854,31.282686
medical_dermamnist,dermamnist_224_strict_noreplace,714,5,-33.565926,-17.654655
medical_dermamnist,dermamnist_224_strict_noreplace,715,5,-27.158049,-18.197720
medical_dermamnist,dermamnist_224_strict_noreplace,716,5,-13.004166,-4.776775
medical_dermamnist,dermamnist_224_strict_noreplace,717,5,-33.721619,5.213829
medical_dermamnist,dermamnist_224_strict_noreplace,718,5,-29.081898,-21.939432
medical_dermamnist,dermamnist_224_strict_noreplace,719,5,-6.292633,-7.235337
medical_dermamnist,dermamnist_224_strict_noreplace,720,5,-16.899384,-30.960112
medical_dermamnist,dermamnist_224_strict_noreplace,721,5,32.661747,17.844185
medical_dermamnist,dermamnist_224_strict_noreplace,722,5,38.319107,-17.664564
medical_dermamnist,dermamnist_224_strict_noreplace,723,5,29.086838,-13.950050
medical_dermamnist,dermamnist_224_strict_noreplace,724,5,-18.139631,11.202932
medical_dermamnist,dermamnist_224_strict_noreplace,725,5,-21.686302,15.641441
medical_dermamnist,dermamnist_224_strict_noreplace,726,5,35.489006,-19.524982
medical_dermamnist,dermamnist_224_strict_noreplace,727,5,42.522728,-15.662966
medical_dermamnist,dermamnist_224_strict_noreplace,728,5,28.547861,24.049583
medical_dermamnist,dermamnist_224_strict_noreplace,729,5,33.755314,-13.987779
medical_dermamnist,dermamnist_224_strict_noreplace,730,5,-23.337778,-6.345639
medical_dermamnist,dermamnist_224_strict_noreplace,731,5,-14.491601,-13.870873
medical_dermamnist,dermamnist_224_strict_noreplace,732,5,39.377819,17.818218
medical_dermamnist,dermamnist_224_strict_noreplace,733,1,-10.987983,27.414822
medical_dermamnist,dermamnist_224_strict_noreplace,734,2,-16.197027,-24.260780
medical_dermamnist,dermamnist_224_strict_noreplace,735,2,-11.058142,29.872345
medical_dermamnist,dermamnist_224_strict_noreplace,736,2,-7.881627,23.858597
medical_dermamnist,dermamnist_224_strict_noreplace,737,0,-20.690746,25.981653
medical_dermamnist,dermamnist_224_strict_noreplace,738,5,12.683551,-4.699399
medical_dermamnist,dermamnist_224_strict_noreplace,739,5,35.869415,9.308885
medical_dermamnist,dermamnist_224_strict_noreplace,740,5,-4.555166,16.084370
medical_dermamnist,dermamnist_224_strict_noreplace,741,5,39.859200,6.841836
medical_dermamnist,dermamnist_224_strict_noreplace,742,2,-15.490980,-22.906343
medical_dermamnist,dermamnist_224_strict_noreplace,743,3,-9.827723,15.636708
medical_dermamnist,dermamnist_224_strict_noreplace,744,5,26.719440,-12.135266
medical_dermamnist,dermamnist_224_strict_noreplace,745,5,35.960152,20.082434
medical_dermamnist,dermamnist_224_strict_noreplace,746,5,-26.843252,-19.976910
medical_dermamnist,dermamnist_224_strict_noreplace,747,5,-1.709834,-13.176289
medical_dermamnist,dermamnist_224_strict_noreplace,748,5,-8.749561,-1.640222
medical_dermamnist,dermamnist_224_strict_noreplace,749,4,-13.540682,18.880655
medical_dermamnist,dermamnist_224_strict_noreplace,750,5,-9.296158,-8.581469
medical_dermamnist,dermamnist_224_strict_noreplace,751,5,42.352272,-3.790783
medical_dermamnist,dermamnist_224_strict_noreplace,752,5,15.861804,-20.903019
medical_dermamnist,dermamnist_224_strict_noreplace,753,5,-16.127462,-31.334967
medical_dermamnist,dermamnist_224_strict_noreplace,754,2,-20.614527,18.329206
medical_dermamnist,dermamnist_224_strict_noreplace,755,2,-33.927105,18.470097
medical_dermamnist,dermamnist_224_strict_noreplace,756,5,-27.333408,-19.269196
medical_dermamnist,dermamnist_224_strict_noreplace,757,5,40.387337,-3.485767
medical_dermamnist,dermamnist_224_strict_noreplace,758,5,-18.207478,-16.231958
medical_dermamnist,dermamnist_224_strict_noreplace,759,5,38.745266,-19.109682
medical_dermamnist,dermamnist_224_strict_noreplace,760,5,-7.178699,-1.053699
medical_dermamnist,dermamnist_224_strict_noreplace,761,1,-17.631794,8.437740
medical_dermamnist,dermamnist_224_strict_noreplace,762,2,4.249536,22.558546
medical_dermamnist,dermamnist_224_strict_noreplace,763,2,-19.103199,30.454765
medical_dermamnist,dermamnist_224_strict_noreplace,764,5,29.896084,-7.330430
medical_dermamnist,dermamnist_224_strict_noreplace,765,6,6.784494,-3.140893
medical_dermamnist,dermamnist_224_strict_noreplace,766,4,11.058395,23.119795
medical_dermamnist,dermamnist_224_strict_noreplace,767,5,31.874748,3.107646
medical_dermamnist,dermamnist_224_strict_noreplace,768,5,-1.619267,25.086906
medical_dermamnist,dermamnist_224_strict_noreplace,769,5,43.120380,3.361326
medical_dermamnist,dermamnist_224_strict_noreplace,770,5,-23.989208,-4.153426
medical_dermamnist,dermamnist_224_strict_noreplace,771,5,30.748755,-8.354321
medical_dermamnist,dermamnist_224_strict_noreplace,772,2,-15.725115,6.365535
medical_dermamnist,dermamnist_224_strict_noreplace,773,5,33.571732,-9.361560
medical_dermamnist,dermamnist_224_strict_noreplace,774,5,41.932648,-18.450001
medical_dermamnist,dermamnist_224_strict_noreplace,775,5,-18.874233,-19.780298
medical_dermamnist,dermamnist_224_strict_noreplace,776,5,-10.246118,-0.319811
medical_dermamnist,dermamnist_224_strict_noreplace,777,5,0.657542,0.961364
medical_dermamnist,dermamnist_224_strict_noreplace,778,2,5.798432,27.779560
medical_dermamnist,dermamnist_224_strict_noreplace,779,4,-28.617542,-11.651475
medical_dermamnist,dermamnist_224_strict_noreplace,780,6,7.948063,-2.276809
medical_dermamnist,dermamnist_224_strict_noreplace,781,5,-26.034534,-4.861718
medical_dermamnist,dermamnist_224_strict_noreplace,782,2,-12.187208,15.221586
medical_dermamnist,dermamnist_224_strict_noreplace,783,5,11.725021,-10.387461
medical_dermamnist,dermamnist_224_strict_noreplace,784,2,-4.931046,34.385891
medical_dermamnist,dermamnist_224_strict_noreplace,785,5,-31.965572,-4.491669
medical_dermamnist,dermamnist_224_strict_noreplace,786,5,35.718887,-19.523869
medical_dermamnist,dermamnist_224_strict_noreplace,787,5,17.983635,-14.673975
medical_dermamnist,dermamnist_224_strict_noreplace,788,2,-15.846708,22.136786
medical_dermamnist,dermamnist_224_strict_noreplace,789,5,31.636156,20.755112
medical_dermamnist,dermamnist_224_strict_noreplace,790,5,31.599913,3.653179
medical_dermamnist,dermamnist_224_strict_noreplace,791,4,-23.895243,18.320011
medical_dermamnist,dermamnist_224_strict_noreplace,792,5,-24.286530,-9.057885
medical_dermamnist,dermamnist_224_strict_noreplace,793,2,-12.715573,-9.824370
medical_dermamnist,dermamnist_224_strict_noreplace,794,5,25.516064,-13.834229
medical_dermamnist,dermamnist_224_strict_noreplace,795,5,15.600727,-8.331872
medical_dermamnist,dermamnist_224_strict_noreplace,796,4,-3.362163,22.219677
medical_dermamnist,dermamnist_224_strict_noreplace,797,2,-3.721771,20.202421
medical_dermamnist,dermamnist_224_strict_noreplace,798,1,-3.596262,30.813026
medical_dermamnist,dermamnist_224_strict_noreplace,799,2,-21.103317,14.626425
medical_dermamnist,dermamnist_224_strict_noreplace,800,5,21.921755,6.773922
medical_dermamnist,dermamnist_224_strict_noreplace,801,5,-4.950509,-14.843217
medical_dermamnist,dermamnist_224_strict_noreplace,802,5,37.098083,16.625490
medical_dermamnist,dermamnist_224_strict_noreplace,803,5,-30.876635,-1.216744
medical_dermamnist,dermamnist_224_strict_noreplace,804,2,-29.431177,13.328286
medical_dermamnist,dermamnist_224_strict_noreplace,805,5,11.202139,-5.292560
medical_dermamnist,dermamnist_224_strict_noreplace,806,5,41.003185,-10.652974
medical_dermamnist,dermamnist_224_strict_noreplace,807,5,-15.075438,-11.166383
medical_dermamnist,dermamnist_224_strict_noreplace,808,5,16.280325,-14.385941
medical_dermamnist,dermamnist_224_strict_noreplace,809,5,22.243448,-24.740324
medical_dermamnist,dermamnist_224_strict_noreplace,810,5,38.923271,11.394979
medical_dermamnist,dermamnist_224_strict_noreplace,811,2,-18.941216,6.680241
medical_dermamnist,dermamnist_224_strict_noreplace,812,5,12.924870,-2.095819
medical_dermamnist,dermamnist_224_strict_noreplace,813,5,-22.042316,-30.246016
medical_dermamnist,dermamnist_224_strict_noreplace,814,5,-31.268463,5.756320
medical_dermamnist,dermamnist_224_strict_noreplace,815,2,-20.837477,-10.432600
medical_dermamnist,dermamnist_224_strict_noreplace,816,5,-35.255806,1.472718
medical_dermamnist,dermamnist_224_strict_noreplace,817,1,-26.468506,22.591974
medical_dermamnist,dermamnist_224_strict_noreplace,818,2,-3.265838,29.259840
medical_dermamnist,dermamnist_224_strict_noreplace,819,5,38.051350,-16.524353
medical_dermamnist,dermamnist_224_strict_noreplace,820,5,32.188354,22.387995
medical_dermamnist,dermamnist_224_strict_noreplace,821,6,5.849583,-0.808283
medical_dermamnist,dermamnist_224_strict_noreplace,822,1,-32.595497,9.233987
medical_dermamnist,dermamnist_224_strict_noreplace,823,5,-25.826982,-5.505710
medical_dermamnist,dermamnist_224_strict_noreplace,824,1,-11.613201,21.830114
medical_dermamnist,dermamnist_224_strict_noreplace,825,5,-24.302456,-0.135220
medical_dermamnist,dermamnist_224_strict_noreplace,826,5,-22.324352,-16.366457
medical_dermamnist,dermamnist_224_strict_noreplace,827,5,36.869980,16.558813
medical_dermamnist,dermamnist_224_strict_noreplace,828,5,-32.870163,-6.512307
medical_dermamnist,dermamnist_224_strict_noreplace,829,5,18.046589,0.508787
medical_dermamnist,dermamnist_224_strict_noreplace,830,4,-1.937742,10.457619
medical_dermamnist,dermamnist_224_strict_noreplace,831,5,-28.257502,-25.176138
medical_dermamnist,dermamnist_224_strict_noreplace,832,5,-10.643626,-9.739179
medical_dermamnist,dermamnist_224_strict_noreplace,833,5,-19.661552,0.222070
medical_dermamnist,dermamnist_224_strict_noreplace,834,5,-17.948862,17.498631
medical_dermamnist,dermamnist_224_strict_noreplace,835,5,15.468530,-22.038816
medical_dermamnist,dermamnist_224_strict_noreplace,836,2,-7.806468,10.457425
medical_dermamnist,dermamnist_224_strict_noreplace,837,2,-28.301062,19.855019
medical_dermamnist,dermamnist_224_strict_noreplace,838,5,-30.920652,10.500064
medical_dermamnist,dermamnist_224_strict_noreplace,839,5,-12.299806,13.901738
medical_dermamnist,dermamnist_224_strict_noreplace,840,5,27.947952,7.022022
medical_dermamnist,dermamnist_224_strict_noreplace,841,5,32.090607,-2.801930
medical_dermamnist,dermamnist_224_strict_noreplace,842,5,30.841576,-18.433561
medical_dermamnist,dermamnist_224_strict_noreplace,843,5,2.778690,6.998316
medical_dermamnist,dermamnist_224_strict_noreplace,844,5,-17.433191,-33.851841
medical_dermamnist,dermamnist_224_strict_noreplace,845,5,30.232569,-22.327040
medical_dermamnist,dermamnist_224_strict_noreplace,846,4,-25.601591,23.053614
medical_dermamnist,dermamnist_224_strict_noreplace,847,5,34.574375,12.791511
medical_dermamnist,dermamnist_224_strict_noreplace,848,1,-11.785625,-26.946110
medical_dermamnist,dermamnist_224_strict_noreplace,849,4,-11.113235,38.368679
medical_dermamnist,dermamnist_224_strict_noreplace,850,5,-19.186195,29.624737
medical_dermamnist,dermamnist_224_strict_noreplace,851,5,-7.546247,-4.835976
medical_dermamnist,dermamnist_224_strict_noreplace,852,5,25.392828,-20.508352
medical_dermamnist,dermamnist_224_strict_noreplace,853,5,-23.977898,-17.320177
medical_dermamnist,dermamnist_224_strict_noreplace,854,2,-15.958812,-0.997963
medical_dermamnist,dermamnist_224_strict_noreplace,855,5,-5.290901,-1.024485
medical_dermamnist,dermamnist_224_strict_noreplace,856,5,-21.808466,10.423953
medical_dermamnist,dermamnist_224_strict_noreplace,857,0,5.787865,15.127913
medical_dermamnist,dermamnist_224_strict_noreplace,858,5,42.550743,3.555043
medical_dermamnist,dermamnist_224_strict_noreplace,859,5,28.323164,24.363024
medical_dermamnist,dermamnist_224_strict_noreplace,860,5,33.163574,14.679950
medical_dermamnist,dermamnist_224_strict_noreplace,861,5,20.920399,-3.524507
medical_dermamnist,dermamnist_224_strict_noreplace,862,5,-23.600784,-14.125121
medical_dermamnist,dermamnist_224_strict_noreplace,863,5,14.962083,2.056460
medical_dermamnist,dermamnist_224_strict_noreplace,864,5,-30.031214,2.669696
medical_dermamnist,dermamnist_224_strict_noreplace,865,5,31.871031,-16.555710
medical_dermamnist,dermamnist_224_strict_noreplace,866,5,26.132349,-9.879666
medical_dermamnist,dermamnist_224_strict_noreplace,867,0,-20.148857,24.246515
medical_dermamnist,dermamnist_224_strict_noreplace,868,4,-10.094193,-9.240008
medical_dermamnist,dermamnist_224_strict_noreplace,869,4,24.432348,-13.051476
medical_dermamnist,dermamnist_224_strict_noreplace,870,5,41.778694,-0.327419
medical_dermamnist,dermamnist_224_strict_noreplace,871,5,-13.639009,-13.709407
medical_dermamnist,dermamnist_224_strict_noreplace,872,0,1.185557,34.942135
medical_dermamnist,dermamnist_224_strict_noreplace,873,0,3.034513,32.679150
medical_dermamnist,dermamnist_224_strict_noreplace,874,5,20.247206,-8.441111
medical_dermamnist,dermamnist_224_strict_noreplace,875,5,-23.715872,22.734703
medical_dermamnist,dermamnist_224_strict_noreplace,876,5,-28.803675,-19.846058
medical_dermamnist,dermamnist_224_strict_noreplace,877,0,8.352232,-18.882624
medical_dermamnist,dermamnist_224_strict_noreplace,878,1,-33.989674,6.356941
medical_dermamnist,dermamnist_224_strict_noreplace,879,5,7.829653,-18.241032
medical_dermamnist,dermamnist_224_strict_noreplace,880,5,-28.916290,13.428269
medical_dermamnist,dermamnist_224_strict_noreplace,881,2,-9.921856,37.225689
medical_dermamnist,dermamnist_224_strict_noreplace,882,4,-21.079357,-10.429014
medical_dermamnist,dermamnist_224_strict_noreplace,883,4,-31.112461,-0.019017
medical_dermamnist,dermamnist_224_strict_noreplace,884,5,35.908394,5.656792
medical_dermamnist,dermamnist_224_strict_noreplace,885,5,-25.908035,2.830037
medical_dermamnist,dermamnist_224_strict_noreplace,886,5,17.902662,6.021131
medical_dermamnist,dermamnist_224_strict_noreplace,887,5,25.472717,7.957200
medical_dermamnist,dermamnist_224_strict_noreplace,888,5,17.592995,-1.291316
medical_dermamnist,dermamnist_224_strict_noreplace,889,1,-10.405593,27.136564
medical_dermamnist,dermamnist_224_strict_noreplace,890,5,16.144449,-18.553722
medical_dermamnist,dermamnist_224_strict_noreplace,891,2,-3.837552,36.401623
medical_dermamnist,dermamnist_224_strict_noreplace,892,5,-29.272333,6.652126
medical_dermamnist,dermamnist_224_strict_noreplace,893,5,-7.994995,39.469887
medical_dermamnist,dermamnist_224_strict_noreplace,894,0,-24.403212,19.955654
medical_dermamnist,dermamnist_224_strict_noreplace,895,5,37.105804,-3.139199
medical_dermamnist,dermamnist_224_strict_noreplace,896,4,-24.449768,-20.423784
medical_dermamnist,dermamnist_224_strict_noreplace,897,4,-7.374133,0.331360
medical_dermamnist,dermamnist_224_strict_noreplace,898,0,-7.250828,28.575077
medical_dermamnist,dermamnist_224_strict_noreplace,899,5,32.743450,6.516863
medical_dermamnist,dermamnist_224_strict_noreplace,900,2,-4.380558,33.636913
medical_dermamnist,dermamnist_224_strict_noreplace,901,5,28.147104,-2.497707
medical_dermamnist,dermamnist_224_strict_noreplace,902,5,38.410065,-7.764605
medical_dermamnist,dermamnist_224_strict_noreplace,903,5,17.792091,2.558497
medical_dermamnist,dermamnist_224_strict_noreplace,904,5,36.094246,-16.198919
medical_dermamnist,dermamnist_224_strict_noreplace,905,5,36.073280,2.574206
medical_dermamnist,dermamnist_224_strict_noreplace,906,5,-14.766531,-22.780573
medical_dermamnist,dermamnist_224_strict_noreplace,907,5,-7.514041,22.839769
medical_dermamnist,dermamnist_224_strict_noreplace,908,5,26.951483,-11.516298
medical_dermamnist,dermamnist_224_strict_noreplace,909,5,43.053383,2.635164
medical_dermamnist,dermamnist_224_strict_noreplace,910,2,-2.314395,21.867937
medical_dermamnist,dermamnist_224_strict_noreplace,911,4,-5.354030,8.159436
medical_dermamnist,dermamnist_224_strict_noreplace,912,5,-17.875971,17.360569
medical_dermamnist,dermamnist_224_strict_noreplace,913,5,-21.803066,-25.974052
medical_dermamnist,dermamnist_224_strict_noreplace,914,4,-23.597668,13.799999
medical_dermamnist,dermamnist_224_strict_noreplace,915,4,-12.810533,-4.439591
medical_dermamnist,dermamnist_224_strict_noreplace,916,5,16.330885,-13.795827
medical_dermamnist,dermamnist_224_strict_noreplace,917,4,-28.061661,17.254860
medical_dermamnist,dermamnist_224_strict_noreplace,918,5,32.369091,6.785066
medical_dermamnist,dermamnist_224_strict_noreplace,919,2,-6.283533,32.438320
medical_dermamnist,dermamnist_224_strict_noreplace,920,5,-20.132771,-20.445530
medical_dermamnist,dermamnist_224_strict_noreplace,921,2,-3.854324,33.132114
medical_dermamnist,dermamnist_224_strict_noreplace,922,5,31.913424,-9.791084
medical_dermamnist,dermamnist_224_strict_noreplace,923,5,37.351532,4.337442
medical_dermamnist,dermamnist_224_strict_noreplace,924,5,-26.593971,10.617883
medical_dermamnist,dermamnist_224_strict_noreplace,925,3,-10.655786,-20.813869
medical_dermamnist,dermamnist_224_strict_noreplace,926,5,-11.661222,-9.141138
medical_dermamnist,dermamnist_224_strict_noreplace,927,5,29.093573,-13.147502
medical_dermamnist,dermamnist_224_strict_noreplace,928,5,16.946762,-12.134647
medical_dermamnist,dermamnist_224_strict_noreplace,929,5,-19.623983,10.690840
medical_dermamnist,dermamnist_224_strict_noreplace,930,5,31.544613,-23.435114
medical_dermamnist,dermamnist_224_strict_noreplace,931,5,-24.363304,-0.410324
medical_dermamnist,dermamnist_224_strict_noreplace,932,1,-12.000933,-0.739639
medical_dermamnist,dermamnist_224_strict_noreplace,933,5,23.078077,2.925910
medical_dermamnist,dermamnist_224_strict_noreplace,934,4,-34.708256,-1.798920
medical_dermamnist,dermamnist_224_strict_noreplace,935,5,29.886076,13.678127
medical_dermamnist,dermamnist_224_strict_noreplace,936,0,7.942440,18.288712
medical_dermamnist,dermamnist_224_strict_noreplace,937,5,-16.180582,-31.730614
medical_dermamnist,dermamnist_224_strict_noreplace,938,5,-20.065571,8.591826
medical_dermamnist,dermamnist_224_strict_noreplace,939,4,-26.313307,-8.211958
medical_dermamnist,dermamnist_224_strict_noreplace,940,5,19.809557,-7.686560
medical_dermamnist,dermamnist_224_strict_noreplace,941,0,7.931257,18.272564
medical_dermamnist,dermamnist_224_strict_noreplace,942,2,-34.814129,-21.920019
medical_dermamnist,dermamnist_224_strict_noreplace,943,5,29.870699,-17.226810
medical_dermamnist,dermamnist_224_strict_noreplace,944,5,39.748127,-16.996378
medical_dermamnist,dermamnist_224_strict_noreplace,945,2,37.611240,-20.872852
medical_dermamnist,dermamnist_224_strict_noreplace,946,4,-33.748173,-2.284344
medical_dermamnist,dermamnist_224_strict_noreplace,947,5,26.578957,4.996946
medical_dermamnist,dermamnist_224_strict_noreplace,948,5,27.685286,-12.314088
medical_dermamnist,dermamnist_224_strict_noreplace,949,5,-26.548025,-6.670893
medical_dermamnist,dermamnist_224_strict_noreplace,950,5,0.751943,-13.802289
medical_dermamnist,dermamnist_224_strict_noreplace,951,5,-19.538458,1.394066
medical_dermamnist,dermamnist_224_strict_noreplace,952,5,-27.837257,-17.744497
medical_dermamnist,dermamnist_224_strict_noreplace,953,5,-4.093083,16.349569
