domain,dataset,split,sample_index,true_label,tsne_x,tsne_y
medical_bloodmnist,bloodmnist_224,train,11896,5,-1.289076,45.789909
medical_bloodmnist,bloodmnist_224,train,11897,3,19.261692,51.677219
medical_bloodmnist,bloodmnist_224,train,11898,1,53.717846,-32.871429
medical_bloodmnist,bloodmnist_224,train,11899,3,3.452016,12.915339
medical_bloodmnist,bloodmnist_224,train,11900,7,-55.119526,27.429094
medical_bloodmnist,bloodmnist_224,train,11901,6,3.591195,-16.237186
medical_bloodmnist,bloodmnist_224,train,11902,0,66.570030,32.670021
medical_bloodmnist,bloodmnist_224,train,11903,6,-27.344135,-54.866871
medical_bloodmnist,bloodmnist_224,train,11904,1,62.609936,-29.245596
medical_bloodmnist,bloodmnist_224,train,11905,5,13.329674,61.133415
medical_bloodmnist,bloodmnist_224,train,11906,1,53.647530,-25.032141
medical_bloodmnist,bloodmnist_224,train,11907,3,23.418621,45.046524
medical_bloodmnist,bloodmnist_224,train,11908,5,10.001374,58.775185
medical_bloodmnist,bloodmnist_224,train,11909,2,-49.754269,-17.027771
medical_bloodmnist,bloodmnist_224,train,11910,3,25.627110,54.486546
medical_bloodmnist,bloodmnist_224,train,11911,0,69.147896,28.607265
medical_bloodmnist,bloodmnist_224,train,11912,3,-6.889018,-2.136500
medical_bloodmnist,bloodmnist_224,train,11913,0,49.867081,31.584641
medical_bloodmnist,bloodmnist_224,train,11914,6,-10.171363,-51.501163
medical_bloodmnist,bloodmnist_224,train,11915,3,32.241901,35.439983
medical_bloodmnist,bloodmnist_224,train,11916,0,65.532524,42.640968
medical_bloodmnist,bloodmnist_224,train,11917,6,-19.532764,-64.951439
medical_bloodmnist,bloodmnist_224,train,11918,7,-40.675720,13.897243
medical_bloodmnist,bloodmnist_224,train,11919,2,-31.038691,-27.642595
medical_bloodmnist,bloodmnist_224,train,11920,6,-6.280850,-23.763130
medical_bloodmnist,bloodmnist_224,train,11921,3,14.953639,26.636831
medical_bloodmnist,bloodmnist_224,train,11922,1,53.472855,-13.097060
medical_bloodmnist,bloodmnist_224,train,11923,0,66.232437,24.328192
medical_bloodmnist,bloodmnist_224,train,11924,3,8.481014,3.070621
medical_bloodmnist,bloodmnist_224,train,11925,6,-8.304436,-33.477161
medical_bloodmnist,bloodmnist_224,train,11926,2,-47.112637,-22.707212
medical_bloodmnist,bloodmnist_224,train,11927,1,70.104614,-15.905434
medical_bloodmnist,bloodmnist_224,train,11928,1,69.438187,-30.111876
medical_bloodmnist,bloodmnist_224,train,11929,1,47.306492,-37.005295
medical_bloodmnist,bloodmnist_224,train,11930,1,47.638046,-2.048848
medical_bloodmnist,bloodmnist_224,train,11931,6,-17.660839,-49.200462
medical_bloodmnist,bloodmnist_224,train,11932,5,12.402851,59.764343
medical_bloodmnist,bloodmnist_224,train,11933,5,1.513354,28.922586
medical_bloodmnist,bloodmnist_224,train,11934,2,-49.041950,-17.987179
medical_bloodmnist,bloodmnist_224,train,11935,2,-29.421133,-21.047945
medical_bloodmnist,bloodmnist_224,train,11936,1,50.498768,-29.005968
medical_bloodmnist,bloodmnist_224,train,11937,1,70.764389,-13.602739
medical_bloodmnist,bloodmnist_224,train,11938,3,10.309855,15.017361
medical_bloodmnist,bloodmnist_224,train,11939,1,30.801277,-22.213415
medical_bloodmnist,bloodmnist_224,train,11940,1,47.041100,-10.782344
medical_bloodmnist,bloodmnist_224,train,11941,1,34.087288,-39.488911
medical_bloodmnist,bloodmnist_224,train,11942,6,-9.815198,-56.221050
medical_bloodmnist,bloodmnist_224,train,11943,5,-0.167191,27.614851
medical_bloodmnist,bloodmnist_224,train,11944,6,5.716028,-38.537907
medical_bloodmnist,bloodmnist_224,train,11945,6,-12.463853,-32.571239
medical_bloodmnist,bloodmnist_224,train,11946,1,66.729698,-9.421687
medical_bloodmnist,bloodmnist_224,train,11947,3,4.447958,-10.609853
medical_bloodmnist,bloodmnist_224,train,11948,1,67.474541,-23.538851
medical_bloodmnist,bloodmnist_224,train,11949,7,-58.170605,32.417126
medical_bloodmnist,bloodmnist_224,train,11950,1,50.562599,-34.301693
medical_bloodmnist,bloodmnist_224,train,11951,5,2.839703,28.958361
medical_bloodmnist,bloodmnist_224,train,11952,1,70.665321,-34.205093
medical_bloodmnist,bloodmnist_224,train,11953,1,39.741489,-25.399160
medical_bloodmnist,bloodmnist_224,train,11954,6,-15.985653,-32.905087
medical_bloodmnist,bloodmnist_224,train,11955,2,-58.349960,-25.978399
medical_bloodmnist,bloodmnist_224,train,11956,1,49.652119,-43.292660
medical_bloodmnist,bloodmnist_224,train,11957,6,7.162494,-41.764729
medical_bloodmnist,bloodmnist_224,train,11958,4,-30.660635,57.564304
medical_bloodmnist,bloodmnist_224,val,11959,4,-25.761618,48.401890
medical_bloodmnist,bloodmnist_224,val,11960,0,59.797665,18.118025
medical_bloodmnist,bloodmnist_224,val,11961,7,-74.821510,7.638272
medical_bloodmnist,bloodmnist_224,val,11962,6,-16.858391,-5.229343
medical_bloodmnist,bloodmnist_224,val,11963,1,41.185696,-36.754665
medical_bloodmnist,bloodmnist_224,val,11964,6,-2.894261,-36.200329
medical_bloodmnist,bloodmnist_224,val,11965,1,62.017315,-46.618217
medical_bloodmnist,bloodmnist_224,val,11966,7,-62.369999,10.397777
medical_bloodmnist,bloodmnist_224,val,11967,6,-2.859561,-55.325161
medical_bloodmnist,bloodmnist_224,val,11968,5,14.846428,64.569443
medical_bloodmnist,bloodmnist_224,val,11969,2,-38.169247,-17.606201
medical_bloodmnist,bloodmnist_224,val,11970,1,35.175224,4.740949
medical_bloodmnist,bloodmnist_224,val,11971,6,-4.354417,-46.522533
medical_bloodmnist,bloodmnist_224,val,11972,2,-60.292446,-21.961023
medical_bloodmnist,bloodmnist_224,val,11973,7,-44.633480,2.794653
medical_bloodmnist,bloodmnist_224,val,11974,6,12.602866,-20.259207
medical_bloodmnist,bloodmnist_224,val,11975,4,-28.038174,37.679546
medical_bloodmnist,bloodmnist_224,val,11976,4,-31.518925,42.681919
medical_bloodmnist,bloodmnist_224,val,11977,5,-3.462074,21.955088
medical_bloodmnist,bloodmnist_224,val,11978,7,-57.461479,19.797415
medical_bloodmnist,bloodmnist_224,val,11979,6,-18.168911,-45.167007
medical_bloodmnist,bloodmnist_224,val,11980,2,-54.916374,-30.891226
medical_bloodmnist,bloodmnist_224,val,11981,5,5.640248,55.863937
medical_bloodmnist,bloodmnist_224,val,11982,1,59.345333,-47.663773
medical_bloodmnist,bloodmnist_224,val,11983,7,-45.347542,19.518265
medical_bloodmnist,bloodmnist_224,val,11984,3,24.664415,17.874090
medical_bloodmnist,bloodmnist_224,val,11985,6,-7.188906,-31.478111
medical_bloodmnist,bloodmnist_224,val,11986,6,13.520817,-33.525578
medical_bloodmnist,bloodmnist_224,val,11987,6,-6.659401,-57.545391
medical_bloodmnist,bloodmnist_224,val,11988,1,65.414001,-11.364975
medical_bloodmnist,bloodmnist_224,val,11989,7,-89.367027,11.082168
medical_bloodmnist,bloodmnist_224,val,11990,0,65.321625,18.297590
medical_bloodmnist,bloodmnist_224,val,11991,0,71.753517,35.431171
medical_bloodmnist,bloodmnist_224,val,11992,5,4.175541,67.677368
medical_bloodmnist,bloodmnist_224,val,11993,2,-51.972363,-25.807791
medical_bloodmnist,bloodmnist_224,val,11994,7,-77.275055,6.204601
medical_bloodmnist,bloodmnist_224,val,11995,2,-33.919193,-20.334204
medical_bloodmnist,bloodmnist_224,val,11996,0,46.835472,29.512650
medical_bloodmnist,bloodmnist_224,val,11997,0,72.122498,38.157936
medical_bloodmnist,bloodmnist_224,val,11998,6,-27.316998,-59.868282
medical_bloodmnist,bloodmnist_224,val,11999,7,-75.886879,17.111761
medical_bloodmnist,bloodmnist_224,val,12000,6,5.616878,-44.500286
medical_bloodmnist,bloodmnist_224,val,12001,6,12.693301,-38.934605
medical_bloodmnist,bloodmnist_224,val,12002,6,-10.772320,-57.302181
medical_bloodmnist,bloodmnist_224,val,12003,6,-16.062263,-59.938244
medical_bloodmnist,bloodmnist_224,val,12004,3,31.698687,25.735243
medical_bloodmnist,bloodmnist_224,val,12005,5,4.457981,55.888653
medical_bloodmnist,bloodmnist_224,val,12006,4,-42.013126,48.955826
medical_bloodmnist,bloodmnist_224,val,12007,1,59.802216,-39.534264
medical_bloodmnist,bloodmnist_224,val,12008,3,-1.192875,22.145306
medical_bloodmnist,bloodmnist_224,val,12009,7,-57.365257,0.691047
medical_bloodmnist,bloodmnist_224,val,12010,1,60.147518,-41.557674
medical_bloodmnist,bloodmnist_224,val,12011,1,41.585434,-30.710531
medical_bloodmnist,bloodmnist_224,val,12012,5,15.435442,66.659790
medical_bloodmnist,bloodmnist_224,val,12013,7,-53.941811,11.980953
medical_bloodmnist,bloodmnist_224,val,12014,4,-30.207027,37.088467
medical_bloodmnist,bloodmnist_224,val,12015,4,-29.994555,31.868574
medical_bloodmnist,bloodmnist_224,val,12016,1,52.496666,-34.674274
medical_bloodmnist,bloodmnist_224,val,12017,6,-16.421494,-38.581284
medical_bloodmnist,bloodmnist_224,val,12018,3,-17.143108,-2.368304
medical_bloodmnist,bloodmnist_224,val,12019,0,58.486835,37.524654
medical_bloodmnist,bloodmnist_224,val,12020,6,11.512370,-50.541832
medical_bloodmnist,bloodmnist_224,val,12021,1,53.218834,-50.283218
medical_bloodmnist,bloodmnist_224,val,12022,1,42.291725,-26.987900
medical_bloodmnist,bloodmnist_224,val,12023,7,-63.473377,20.332588
medical_bloodmnist,bloodmnist_224,val,12024,1,51.603802,-34.129345
medical_bloodmnist,bloodmnist_224,val,12025,4,-35.901451,37.255585
medical_bloodmnist,bloodmnist_224,val,12026,1,36.188053,-5.698853
medical_bloodmnist,bloodmnist_224,val,12027,1,65.647392,-27.578382
medical_bloodmnist,bloodmnist_224,val,12028,7,-79.203903,8.440127
medical_bloodmnist,bloodmnist_224,val,12029,0,64.559921,29.132727
medical_bloodmnist,bloodmnist_224,val,12030,7,-44.455246,4.636398
medical_bloodmnist,bloodmnist_224,val,12031,1,49.460949,-46.577450
medical_bloodmnist,bloodmnist_224,val,12032,1,61.244537,-25.948137
medical_bloodmnist,bloodmnist_224,val,12033,6,16.879816,-48.960106
medical_bloodmnist,bloodmnist_224,val,12034,0,60.468094,17.172148
medical_bloodmnist,bloodmnist_224,val,12035,3,-16.463713,4.752763
medical_bloodmnist,bloodmnist_224,val,12036,3,12.608703,44.429626
medical_bloodmnist,bloodmnist_224,val,12037,5,1.256035,41.633331
medical_bloodmnist,bloodmnist_224,val,12038,3,17.296791,51.115379
medical_bloodmnist,bloodmnist_224,val,12039,3,-8.884396,75.318291
medical_bloodmnist,bloodmnist_224,val,12040,3,-11.917833,3.678268
medical_bloodmnist,bloodmnist_224,val,12041,6,14.942967,-5.664300
medical_bloodmnist,bloodmnist_224,val,12042,6,-11.140077,-34.663700
medical_bloodmnist,bloodmnist_224,val,12043,6,6.128830,-13.059034
medical_bloodmnist,bloodmnist_224,val,12044,1,30.855902,-35.842239
medical_bloodmnist,bloodmnist_224,val,12045,3,1.367880,-13.429410
medical_bloodmnist,bloodmnist_224,val,12046,6,0.932612,-47.619781
medical_bloodmnist,bloodmnist_224,val,12047,6,-23.005171,-62.509064
medical_bloodmnist,bloodmnist_224,val,12048,6,15.388879,-49.831139
medical_bloodmnist,bloodmnist_224,val,12049,3,-14.183446,75.921349
medical_bloodmnist,bloodmnist_224,val,12050,0,59.650536,38.096069
medical_bloodmnist,bloodmnist_224,val,12051,2,-32.804783,-3.559751
medical_bloodmnist,bloodmnist_224,val,12052,7,-74.464714,14.475628
medical_bloodmnist,bloodmnist_224,val,12053,3,3.359032,13.990909
medical_bloodmnist,bloodmnist_224,val,12054,7,-51.704254,24.747591
medical_bloodmnist,bloodmnist_224,val,12055,5,5.279634,9.205543
medical_bloodmnist,bloodmnist_224,val,12056,1,41.450039,-39.381599
medical_bloodmnist,bloodmnist_224,val,12057,3,-2.784338,37.447613
medical_bloodmnist,bloodmnist_224,val,12058,2,-16.457304,-14.013334
medical_bloodmnist,bloodmnist_224,val,12059,7,-59.571499,26.665150
medical_bloodmnist,bloodmnist_224,val,12060,6,-3.123060,-24.550789
medical_bloodmnist,bloodmnist_224,val,12061,2,-39.251072,-15.724406
medical_bloodmnist,bloodmnist_224,val,12062,1,60.003403,-15.078026
medical_bloodmnist,bloodmnist_224,val,12063,6,15.853948,-33.398632
medical_bloodmnist,bloodmnist_224,val,12064,1,56.314152,-42.890327
medical_bloodmnist,bloodmnist_224,val,12065,7,-58.485878,5.470911
medical_bloodmnist,bloodmnist_224,val,12066,1,49.446865,-41.396099
medical_bloodmnist,bloodmnist_224,val,12067,1,31.682877,-22.460211
medical_bloodmnist,bloodmnist_224,val,12068,6,2.242177,-59.656727
medical_bloodmnist,bloodmnist_224,val,12069,1,43.669544,-4.577951
medical_bloodmnist,bloodmnist_224,val,12070,3,9.112006,-1.564616
medical_bloodmnist,bloodmnist_224,val,12071,6,-9.661099,-16.872040
medical_bloodmnist,bloodmnist_224,val,12072,3,-11.486059,8.816394
medical_bloodmnist,bloodmnist_224,val,12073,6,-18.488035,-46.988628
medical_bloodmnist,bloodmnist_224,val,12074,3,1.716435,-3.507466
medical_bloodmnist,bloodmnist_224,val,12075,4,-30.905428,58.304863
medical_bloodmnist,bloodmnist_224,val,12076,5,2.851104,36.941475
medical_bloodmnist,bloodmnist_224,val,12077,1,55.794724,-44.845253
medical_bloodmnist,bloodmnist_224,val,12078,3,28.766785,22.355288
medical_bloodmnist,bloodmnist_224,val,12079,7,-59.380627,7.686761
medical_bloodmnist,bloodmnist_224,val,12080,6,-17.112095,-69.649513
medical_bloodmnist,bloodmnist_224,val,12081,3,25.714176,36.621925
medical_bloodmnist,bloodmnist_224,val,12082,7,-61.796009,18.477699
medical_bloodmnist,bloodmnist_224,val,12083,5,-5.302428,30.338024
medical_bloodmnist,bloodmnist_224,val,12084,3,-10.837491,78.487434
medical_bloodmnist,bloodmnist_224,val,12085,3,-11.465008,8.631031
medical_bloodmnist,bloodmnist_224,val,12086,7,-73.484596,29.111713
medical_bloodmnist,bloodmnist_224,val,12087,7,-77.359406,22.653410
medical_bloodmnist,bloodmnist_224,val,12088,3,7.093407,22.967865
medical_bloodmnist,bloodmnist_224,val,12089,3,13.729327,16.182743
medical_bloodmnist,bloodmnist_224,val,12090,3,32.339859,35.453205
medical_bloodmnist,bloodmnist_224,val,12091,1,31.993727,-17.871870
medical_bloodmnist,bloodmnist_224,val,12092,0,65.952774,24.949141
medical_bloodmnist,bloodmnist_224,val,12093,1,50.697712,-4.076629
medical_bloodmnist,bloodmnist_224,val,12094,3,16.701672,30.219637
medical_bloodmnist,bloodmnist_224,val,12095,2,-54.896244,-19.869411
medical_bloodmnist,bloodmnist_224,val,12096,6,-15.978295,-65.289604
medical_bloodmnist,bloodmnist_224,val,12097,1,67.762741,-30.306648
medical_bloodmnist,bloodmnist_224,val,12098,1,64.002251,-34.696842
medical_bloodmnist,bloodmnist_224,val,12099,3,30.980864,37.435947
medical_bloodmnist,bloodmnist_224,val,12100,1,63.652367,-13.499491
medical_bloodmnist,bloodmnist_224,val,12101,1,42.554459,-1.220115
medical_bloodmnist,bloodmnist_224,val,12102,1,64.691833,-13.176958
medical_bloodmnist,bloodmnist_224,val,12103,7,-75.044540,29.154463
medical_bloodmnist,bloodmnist_224,val,12104,4,-23.127048,35.998131
medical_bloodmnist,bloodmnist_224,val,12105,2,-33.444862,-5.528315
medical_bloodmnist,bloodmnist_224,val,12106,1,64.454575,-31.857704
medical_bloodmnist,bloodmnist_224,val,12107,5,-0.082373,31.616961
medical_bloodmnist,bloodmnist_224,val,12108,3,14.975986,7.655849
medical_bloodmnist,bloodmnist_224,val,12109,1,67.280151,-17.119589
medical_bloodmnist,bloodmnist_224,val,12110,0,70.271263,25.024010
medical_bloodmnist,bloodmnist_224,val,12111,6,5.010300,-44.784534
medical_bloodmnist,bloodmnist_224,val,12112,7,-70.734001,-1.069852
medical_bloodmnist,bloodmnist_224,val,12113,0,49.464478,33.939514
medical_bloodmnist,bloodmnist_224,val,12114,3,15.750457,5.377153
medical_bloodmnist,bloodmnist_224,val,12115,2,-31.656736,-24.403406
medical_bloodmnist,bloodmnist_224,val,12116,4,-38.805134,43.157066
medical_bloodmnist,bloodmnist_224,val,12117,6,-21.344090,-67.194733
medical_bloodmnist,bloodmnist_224,val,12118,1,44.220448,-33.618935
medical_bloodmnist,bloodmnist_224,val,12119,3,20.441004,34.071995
medical_bloodmnist,bloodmnist_224,val,12120,1,30.302689,-29.992279
medical_bloodmnist,bloodmnist_224,val,12121,7,-46.416328,0.084934
medical_bloodmnist,bloodmnist_224,val,12122,1,69.063469,-30.660980
medical_bloodmnist,bloodmnist_224,val,12123,1,58.896961,-35.018311
medical_bloodmnist,bloodmnist_224,val,12124,7,-56.669445,10.381019
medical_bloodmnist,bloodmnist_224,val,12125,3,-8.478876,-3.878866
medical_bloodmnist,bloodmnist_224,val,12126,3,-2.011929,26.656216
medical_bloodmnist,bloodmnist_224,val,12127,2,-45.596420,-18.895626
medical_bloodmnist,bloodmnist_224,val,12128,3,0.357557,4.541637
medical_bloodmnist,bloodmnist_224,val,12129,1,43.623962,-0.364265
medical_bloodmnist,bloodmnist_224,val,12130,7,-64.184250,6.311449
medical_bloodmnist,bloodmnist_224,val,12131,4,-20.987791,36.727299
medical_bloodmnist,bloodmnist_224,val,12132,5,17.921135,65.852303
medical_bloodmnist,bloodmnist_224,val,12133,0,58.283344,21.559322
medical_bloodmnist,bloodmnist_224,val,12134,2,-35.203972,-7.986770
medical_bloodmnist,bloodmnist_224,val,12135,3,-3.727530,3.345913
medical_bloodmnist,bloodmnist_224,val,12136,7,-43.366608,14.347407
medical_bloodmnist,bloodmnist_224,val,12137,6,-0.837200,-51.917686
medical_bloodmnist,bloodmnist_224,val,12138,1,35.045135,-6.327972
medical_bloodmnist,bloodmnist_224,val,12139,5,1.720975,31.940868
medical_bloodmnist,bloodmnist_224,val,12140,4,-34.425220,44.856030
medical_bloodmnist,bloodmnist_224,val,12141,5,6.988352,54.108612
medical_bloodmnist,bloodmnist_224,val,12142,4,-27.192968,44.255131
medical_bloodmnist,bloodmnist_224,val,12143,6,15.708472,-1.175999
medical_bloodmnist,bloodmnist_224,val,12144,2,-37.272240,-16.144670
medical_bloodmnist,bloodmnist_224,val,12145,6,-20.141191,-61.626553
medical_bloodmnist,bloodmnist_224,val,12146,1,57.179638,-16.225491
medical_bloodmnist,bloodmnist_224,val,12147,1,70.082703,-43.796059
medical_bloodmnist,bloodmnist_224,val,12148,1,33.724491,-30.816740
medical_bloodmnist,bloodmnist_224,val,12149,1,48.154213,-4.131695
medical_bloodmnist,bloodmnist_224,val,12150,6,-10.100877,-29.654081
medical_bloodmnist,bloodmnist_224,val,12151,7,-50.584316,24.039198
medical_bloodmnist,bloodmnist_224,val,12152,7,-80.844139,3.005678
medical_bloodmnist,bloodmnist_224,val,12153,1,58.058281,-37.660767
medical_bloodmnist,bloodmnist_224,val,12154,3,33.177605,37.815540
medical_bloodmnist,bloodmnist_224,val,12155,1,44.322395,-27.546074
medical_bloodmnist,bloodmnist_224,val,12156,1,39.208447,-31.213659
medical_bloodmnist,bloodmnist_224,val,12157,3,18.593159,66.902069
medical_bloodmnist,bloodmnist_224,val,12158,3,-0.459553,1.035415
medical_bloodmnist,bloodmnist_224,val,12159,1,54.167694,-34.964855
medical_bloodmnist,bloodmnist_224,val,12160,0,62.955856,28.070311
medical_bloodmnist,bloodmnist_224,val,12161,1,47.295143,-30.802979
medical_bloodmnist,bloodmnist_224,val,12162,3,-8.395976,1.439915
medical_bloodmnist,bloodmnist_224,val,12163,6,17.369303,-38.668159
medical_bloodmnist,bloodmnist_224,val,12164,3,-11.940719,78.007828
medical_bloodmnist,bloodmnist_224,val,12165,7,-56.706081,13.286779
medical_bloodmnist,bloodmnist_224,val,12166,2,-33.808502,-16.860619
medical_bloodmnist,bloodmnist_224,val,12167,4,-25.305595,48.475670
medical_bloodmnist,bloodmnist_224,val,12168,3,26.849644,49.124733
medical_bloodmnist,bloodmnist_224,val,12169,5,9.277550,64.529358
medical_bloodmnist,bloodmnist_224,val,12170,6,-6.822803,-31.254219
medical_bloodmnist,bloodmnist_224,val,12171,1,50.857971,-0.699940
medical_bloodmnist,bloodmnist_224,val,12172,1,72.176376,-27.968735
medical_bloodmnist,bloodmnist_224,val,12173,2,-36.014034,-29.447817
medical_bloodmnist,bloodmnist_224,val,12174,6,14.581071,-43.012287
medical_bloodmnist,bloodmnist_224,val,12175,7,-70.666313,-1.123524
medical_bloodmnist,bloodmnist_224,val,12176,2,-43.859562,-15.157328
medical_bloodmnist,bloodmnist_224,val,12177,2,-59.351952,-19.244621
medical_bloodmnist,bloodmnist_224,val,12178,7,-68.859695,10.122099
medical_bloodmnist,bloodmnist_224,val,12179,7,-69.836349,-3.443327
medical_bloodmnist,bloodmnist_224,val,12180,6,3.609005,-22.492668
medical_bloodmnist,bloodmnist_224,val,12181,6,-26.790615,-59.835110
medical_bloodmnist,bloodmnist_224,val,12182,6,-16.737579,-48.225040
medical_bloodmnist,bloodmnist_224,val,12183,6,5.582528,-17.247549
medical_bloodmnist,bloodmnist_224,val,12184,0,62.139275,19.192533
medical_bloodmnist,bloodmnist_224,val,12185,1,61.027504,-6.711182
medical_bloodmnist,bloodmnist_224,val,12186,2,-35.309883,-31.647778
medical_bloodmnist,bloodmnist_224,val,12187,6,5.766337,-38.933716
medical_bloodmnist,bloodmnist_224,val,12188,4,-44.377590,49.587105
medical_bloodmnist,bloodmnist_224,val,12189,6,-14.412894,-24.685806
medical_bloodmnist,bloodmnist_224,val,12190,4,-28.668339,30.094303
medical_bloodmnist,bloodmnist_224,val,12191,1,50.940723,-8.256183
medical_bloodmnist,bloodmnist_224,val,12192,3,32.186890,41.931843
medical_bloodmnist,bloodmnist_224,val,12193,3,15.673594,47.557400
medical_bloodmnist,bloodmnist_224,val,12194,7,-52.407124,12.070048
medical_bloodmnist,bloodmnist_224,val,12195,5,2.128628,42.676403
medical_bloodmnist,bloodmnist_224,val,12196,3,8.441021,15.190202
medical_bloodmnist,bloodmnist_224,val,12197,1,48.194698,-28.354147
medical_bloodmnist,bloodmnist_224,val,12198,5,2.148236,32.358501
medical_bloodmnist,bloodmnist_224,val,12199,1,40.389244,-11.019963
medical_bloodmnist,bloodmnist_224,val,12200,6,-5.497876,-51.245213
medical_bloodmnist,bloodmnist_224,val,12201,6,8.821762,-41.461372
medical_bloodmnist,bloodmnist_224,val,12202,0,56.629723,34.859627
medical_bloodmnist,bloodmnist_224,val,12203,6,-14.858555,-31.255234
medical_bloodmnist,bloodmnist_224,val,12204,1,52.288773,-34.216202
medical_bloodmnist,bloodmnist_224,val,12205,3,20.898367,31.503065
medical_bloodmnist,bloodmnist_224,val,12206,5,-0.859435,40.049801
medical_bloodmnist,bloodmnist_224,val,12207,1,58.922916,-31.077332
medical_bloodmnist,bloodmnist_224,val,12208,7,-62.016212,19.995846
medical_bloodmnist,bloodmnist_224,val,12209,7,-83.233147,12.905771
medical_bloodmnist,bloodmnist_224,val,12210,3,-2.534672,8.560989
medical_bloodmnist,bloodmnist_224,val,12211,3,0.690426,-6.907013
medical_bloodmnist,bloodmnist_224,val,12212,0,52.585957,35.259262
medical_bloodmnist,bloodmnist_224,val,12213,6,-22.455559,-57.735661
medical_bloodmnist,bloodmnist_224,val,12214,3,4.678499,5.832583
medical_bloodmnist,bloodmnist_224,val,12215,1,42.973888,-5.632880
medical_bloodmnist,bloodmnist_224,val,12216,1,54.104000,-18.267626
medical_bloodmnist,bloodmnist_224,val,12217,6,-14.954192,-45.803398
medical_bloodmnist,bloodmnist_224,val,12218,1,61.571548,-34.148483
medical_bloodmnist,bloodmnist_224,val,12219,6,-16.244970,-69.835602
medical_bloodmnist,bloodmnist_224,val,12220,0,61.731991,40.664314
medical_bloodmnist,bloodmnist_224,val,12221,1,40.207432,-12.234901
medical_bloodmnist,bloodmnist_224,val,12222,1,55.582420,-40.214764
medical_bloodmnist,bloodmnist_224,val,12223,3,-4.886196,-8.217690
medical_bloodmnist,bloodmnist_224,val,12224,7,-43.673641,3.415608
medical_bloodmnist,bloodmnist_224,val,12225,4,-37.562420,42.271652
medical_bloodmnist,bloodmnist_224,val,12226,7,-79.438736,19.548771
medical_bloodmnist,bloodmnist_224,val,12227,0,54.236507,22.458723
medical_bloodmnist,bloodmnist_224,val,12228,1,40.507343,-36.436424
medical_bloodmnist,bloodmnist_224,val,12229,1,61.560207,-26.537512
medical_bloodmnist,bloodmnist_224,val,12230,1,68.750572,0.262459
medical_bloodmnist,bloodmnist_224,val,12231,6,-0.604043,-40.314087
medical_bloodmnist,bloodmnist_224,val,12232,5,-6.963945,42.598907
medical_bloodmnist,bloodmnist_224,val,12233,2,-40.467495,45.182003
medical_bloodmnist,bloodmnist_224,val,12234,6,5.366229,-23.897276
medical_bloodmnist,bloodmnist_224,val,12235,3,26.433361,19.541088
medical_bloodmnist,bloodmnist_224,val,12236,1,49.131588,-33.694267
medical_bloodmnist,bloodmnist_224,val,12237,1,63.999149,-18.315290
medical_bloodmnist,bloodmnist_224,val,12238,7,-65.753441,22.507021
medical_bloodmnist,bloodmnist_224,val,12239,5,8.167866,54.583820
medical_bloodmnist,bloodmnist_224,val,12240,7,-87.754517,17.524719
medical_bloodmnist,bloodmnist_224,val,12241,4,-31.153889,43.846611
medical_bloodmnist,bloodmnist_224,val,12242,3,23.197729,15.934555
medical_bloodmnist,bloodmnist_224,val,12243,6,-27.678009,-50.074371
medical_bloodmnist,bloodmnist_224,val,12244,6,-16.266844,-48.541962
medical_bloodmnist,bloodmnist_224,val,12245,4,-36.127159,42.892845
medical_bloodmnist,bloodmnist_224,val,12246,1,61.009312,-44.527985
medical_bloodmnist,bloodmnist_224,val,12247,7,-68.661575,0.869021
medical_bloodmnist,bloodmnist_224,val,12248,0,55.829838,21.769615
medical_bloodmnist,bloodmnist_224,val,12249,6,14.437465,-66.810722
medical_bloodmnist,bloodmnist_224,val,12250,3,-6.468966,73.660591
medical_bloodmnist,bloodmnist_224,val,12251,2,-58.552944,-29.454403
medical_bloodmnist,bloodmnist_224,val,12252,6,5.942114,-34.678795
medical_bloodmnist,bloodmnist_224,val,12253,4,-34.785267,59.217609
medical_bloodmnist,bloodmnist_224,val,12254,6,-17.477003,-39.471676
medical_bloodmnist,bloodmnist_224,val,12255,1,63.096413,-36.335991
medical_bloodmnist,bloodmnist_224,val,12256,1,60.968868,-13.082124
medical_bloodmnist,bloodmnist_224,val,12257,5,12.031340,60.326744
medical_bloodmnist,bloodmnist_224,val,12258,2,-36.143234,-12.198404
medical_bloodmnist,bloodmnist_224,val,12259,2,-53.385090,-19.141249
medical_bloodmnist,bloodmnist_224,val,12260,7,-54.364677,8.786588
medical_bloodmnist,bloodmnist_224,val,12261,2,-55.203079,-25.948801
medical_bloodmnist,bloodmnist_224,val,12262,2,-43.887428,-14.157778
medical_bloodmnist,bloodmnist_224,val,12263,7,-46.933987,3.815547
medical_bloodmnist,bloodmnist_224,val,12264,6,-4.758823,-58.680321
medical_bloodmnist,bloodmnist_224,val,12265,6,-10.941407,-55.928944
medical_bloodmnist,bloodmnist_224,val,12266,6,2.111850,-62.734756
medical_bloodmnist,bloodmnist_224,val,12267,4,-25.781998,45.970215
medical_bloodmnist,bloodmnist_224,val,12268,3,-15.225242,78.887886
medical_bloodmnist,bloodmnist_224,val,12269,5,3.243508,51.867786
medical_bloodmnist,bloodmnist_224,val,12270,5,1.315865,29.379831
medical_bloodmnist,bloodmnist_224,val,12271,0,47.846531,27.116173
medical_bloodmnist,bloodmnist_224,val,12272,6,-2.053776,-50.063583
