domain,dataset,sample_index,true_label,tsne_x,tsne_y
medical_dermamnist,dermamnist_224,1027,5,9.060610,17.255054
medical_dermamnist,dermamnist_224,1028,4,33.693146,-0.879336
medical_dermamnist,dermamnist_224,1029,5,47.541756,10.596968
medical_dermamnist,dermamnist_224,1030,3,48.416206,-13.508382
medical_dermamnist,dermamnist_224,1031,5,-22.237511,10.700773
medical_dermamnist,dermamnist_224,1032,5,11.871442,20.284233
medical_dermamnist,dermamnist_224,1033,3,-6.091997,-12.222662
medical_dermamnist,dermamnist_224,1034,1,-40.904587,-5.843105
medical_dermamnist,dermamnist_224,1035,5,23.977266,16.546555
medical_dermamnist,dermamnist_224,1036,5,-5.740047,-5.736861
medical_dermamnist,dermamnist_224,1037,5,15.159329,19.334721
medical_dermamnist,dermamnist_224,1038,5,-5.355790,5.397653
medical_dermamnist,dermamnist_224,1039,5,-43.069733,-7.757144
medical_dermamnist,dermamnist_224,1040,5,-24.206970,5.436627
medical_dermamnist,dermamnist_224,1041,5,-40.888195,-2.351274
medical_dermamnist,dermamnist_224,1042,5,54.946663,12.408271
medical_dermamnist,dermamnist_224,1043,5,-0.048616,10.411026
medical_dermamnist,dermamnist_224,1044,4,25.255777,-12.760113
medical_dermamnist,dermamnist_224,1045,5,-27.237593,9.373940
medical_dermamnist,dermamnist_224,1046,5,38.071369,-11.396332
medical_dermamnist,dermamnist_224,1047,5,18.331514,3.093619
medical_dermamnist,dermamnist_224,1048,2,-40.916164,-4.484678
medical_dermamnist,dermamnist_224,1049,5,-7.173965,7.638721
medical_dermamnist,dermamnist_224,1050,2,-43.742054,-0.047795
medical_dermamnist,dermamnist_224,1051,2,-44.587196,-9.091505
medical_dermamnist,dermamnist_224,1052,2,-46.688152,-9.214875
medical_dermamnist,dermamnist_224,1053,5,-9.446700,4.761055
medical_dermamnist,dermamnist_224,1054,2,3.228235,-16.927025
medical_dermamnist,dermamnist_224,1055,5,-30.318808,23.078047
medical_dermamnist,dermamnist_224,1056,2,-24.916887,-8.459252
medical_dermamnist,dermamnist_224,1057,4,43.719265,-13.309800
medical_dermamnist,dermamnist_224,1058,4,24.222488,-5.924330
medical_dermamnist,dermamnist_224,1059,4,4.435860,-26.362209
medical_dermamnist,dermamnist_224,1060,5,-0.278677,-27.203850
medical_dermamnist,dermamnist_224,1061,2,-51.184662,-4.851420
medical_dermamnist,dermamnist_224,1062,5,6.025698,16.516043
medical_dermamnist,dermamnist_224,1063,5,-14.955949,-1.920324
medical_dermamnist,dermamnist_224,1064,5,-32.947750,24.571852
medical_dermamnist,dermamnist_224,1065,5,-18.840443,-1.689702
medical_dermamnist,dermamnist_224,1066,5,-28.642086,22.063129
medical_dermamnist,dermamnist_224,1067,2,-34.593521,-7.789195
medical_dermamnist,dermamnist_224,1068,5,4.935260,7.706757
medical_dermamnist,dermamnist_224,1069,6,3.821700,26.155022
medical_dermamnist,dermamnist_224,1070,5,22.311214,-8.223900
medical_dermamnist,dermamnist_224,1071,5,-8.348969,16.033119
medical_dermamnist,dermamnist_224,1072,4,4.057537,-25.373690
medical_dermamnist,dermamnist_224,1073,5,-33.917454,18.995020
medical_dermamnist,dermamnist_224,1074,4,17.620886,-14.625931
medical_dermamnist,dermamnist_224,1075,5,-28.827251,-3.258143
medical_dermamnist,dermamnist_224,1076,5,-32.425312,-2.133562
medical_dermamnist,dermamnist_224,1077,5,-32.373154,-13.812350
medical_dermamnist,dermamnist_224,1078,2,-45.443893,-13.715365
medical_dermamnist,dermamnist_224,1079,5,55.621944,3.609467
medical_dermamnist,dermamnist_224,1080,2,28.564110,-29.542387
medical_dermamnist,dermamnist_224,1081,5,46.438225,-5.871179
medical_dermamnist,dermamnist_224,1082,5,16.702105,7.341602
medical_dermamnist,dermamnist_224,1083,4,4.562716,-27.344658
medical_dermamnist,dermamnist_224,1084,0,-43.929432,4.825309
medical_dermamnist,dermamnist_224,1085,2,27.432722,-16.844925
medical_dermamnist,dermamnist_224,1086,5,-32.697525,14.124653
medical_dermamnist,dermamnist_224,1087,5,16.273584,20.504904
medical_dermamnist,dermamnist_224,1088,5,44.151150,3.687208
medical_dermamnist,dermamnist_224,1089,6,-6.848427,12.182139
medical_dermamnist,dermamnist_224,1090,0,-17.757406,-17.163588
medical_dermamnist,dermamnist_224,1091,5,20.535313,7.863144
medical_dermamnist,dermamnist_224,1092,5,-26.604195,22.898981
medical_dermamnist,dermamnist_224,1093,5,17.297804,22.119772
medical_dermamnist,dermamnist_224,1094,5,-36.120167,2.641427
medical_dermamnist,dermamnist_224,1095,5,-28.080290,-1.223652
medical_dermamnist,dermamnist_224,1096,2,-34.536846,-6.077253
medical_dermamnist,dermamnist_224,1097,0,-51.706760,7.730226
medical_dermamnist,dermamnist_224,1098,4,27.380777,10.808359
medical_dermamnist,dermamnist_224,1099,5,31.118561,-3.673930
medical_dermamnist,dermamnist_224,1100,3,-48.298283,-8.046045
medical_dermamnist,dermamnist_224,1101,5,-22.418282,25.964245
medical_dermamnist,dermamnist_224,1102,5,44.977016,10.890592
medical_dermamnist,dermamnist_224,1103,1,-45.307426,-6.721880
medical_dermamnist,dermamnist_224,1104,5,-21.755709,21.210026
medical_dermamnist,dermamnist_224,1105,2,7.834463,-25.519785
medical_dermamnist,dermamnist_224,1106,5,38.545612,-4.846220
medical_dermamnist,dermamnist_224,1107,5,-6.201093,-20.073616
medical_dermamnist,dermamnist_224,1108,5,-28.965542,-11.584291
medical_dermamnist,dermamnist_224,1109,5,-53.067432,-19.189146
medical_dermamnist,dermamnist_224,1110,5,-14.583166,-22.743673
medical_dermamnist,dermamnist_224,1111,5,5.861144,-4.051770
medical_dermamnist,dermamnist_224,1112,5,42.195156,4.101306
medical_dermamnist,dermamnist_224,1113,4,-58.166885,-9.595560
medical_dermamnist,dermamnist_224,1114,2,-38.391472,21.308270
medical_dermamnist,dermamnist_224,1115,4,9.852040,-19.488213
medical_dermamnist,dermamnist_224,1116,2,-46.832157,-5.048572
medical_dermamnist,dermamnist_224,1117,2,-53.319031,1.551945
medical_dermamnist,dermamnist_224,1118,5,-27.275070,-4.116648
medical_dermamnist,dermamnist_224,1119,5,4.655909,12.004140
medical_dermamnist,dermamnist_224,1120,0,-52.559536,-7.346989
medical_dermamnist,dermamnist_224,1121,5,11.585947,12.185822
medical_dermamnist,dermamnist_224,1122,4,-58.464478,-9.477751
medical_dermamnist,dermamnist_224,1123,4,46.763100,-10.724319
medical_dermamnist,dermamnist_224,1124,3,-34.919209,11.752134
medical_dermamnist,dermamnist_224,1125,5,18.336622,20.109322
medical_dermamnist,dermamnist_224,1126,5,11.511425,0.342124
medical_dermamnist,dermamnist_224,1127,0,-2.379622,-19.714029
medical_dermamnist,dermamnist_224,1128,2,-51.052742,-12.956118
medical_dermamnist,dermamnist_224,1129,5,-7.924587,10.394180
medical_dermamnist,dermamnist_224,1130,5,0.966222,-9.457235
medical_dermamnist,dermamnist_224,1131,5,35.617554,-11.529149
medical_dermamnist,dermamnist_224,1132,1,43.168839,1.115568
medical_dermamnist,dermamnist_224,1133,5,-22.631983,-9.447680
medical_dermamnist,dermamnist_224,1134,2,-22.169024,-13.848037
medical_dermamnist,dermamnist_224,1135,5,-33.976009,-15.441111
medical_dermamnist,dermamnist_224,1136,2,51.099365,-9.785085
medical_dermamnist,dermamnist_224,1137,4,10.512894,-1.293102
medical_dermamnist,dermamnist_224,1138,4,34.595924,-19.396219
medical_dermamnist,dermamnist_224,1139,5,-38.093945,-19.705976
medical_dermamnist,dermamnist_224,1140,5,9.964133,7.141642
medical_dermamnist,dermamnist_224,1141,5,-9.176188,9.289490
medical_dermamnist,dermamnist_224,1142,3,-25.213951,11.544210
medical_dermamnist,dermamnist_224,1143,5,9.144690,-26.362732
medical_dermamnist,dermamnist_224,1144,5,2.471078,22.277075
medical_dermamnist,dermamnist_224,1145,5,-32.707912,-3.973955
medical_dermamnist,dermamnist_224,1146,2,-39.520630,-10.648876
medical_dermamnist,dermamnist_224,1147,5,46.632053,-1.316970
medical_dermamnist,dermamnist_224,1148,2,10.623770,-2.236518
medical_dermamnist,dermamnist_224,1149,5,-12.946250,1.886247
medical_dermamnist,dermamnist_224,1150,1,9.446085,-27.387531
medical_dermamnist,dermamnist_224,1151,5,7.793526,23.726892
medical_dermamnist,dermamnist_224,1152,5,-6.526668,16.271696
medical_dermamnist,dermamnist_224,1153,5,28.851812,-29.900164
medical_dermamnist,dermamnist_224,1154,5,14.158638,-18.457813
medical_dermamnist,dermamnist_224,1155,5,-19.231123,-7.797803
medical_dermamnist,dermamnist_224,1156,5,53.430161,1.475124
medical_dermamnist,dermamnist_224,1157,5,-51.126194,-0.133699
medical_dermamnist,dermamnist_224,1158,1,44.862110,-25.075779
medical_dermamnist,dermamnist_224,1159,5,36.730724,-4.957523
medical_dermamnist,dermamnist_224,1160,4,30.507828,14.360217
medical_dermamnist,dermamnist_224,1161,5,6.894705,16.959873
medical_dermamnist,dermamnist_224,1162,6,-11.139762,-18.276567
medical_dermamnist,dermamnist_224,1163,5,-27.535883,-9.402647
medical_dermamnist,dermamnist_224,1164,2,-48.718822,4.809900
medical_dermamnist,dermamnist_224,1165,5,46.641281,-6.309702
medical_dermamnist,dermamnist_224,1166,5,-36.310253,1.043482
medical_dermamnist,dermamnist_224,1167,2,4.483486,-22.551561
medical_dermamnist,dermamnist_224,1168,1,-51.687794,-10.995767
medical_dermamnist,dermamnist_224,1169,5,-7.344009,25.186106
medical_dermamnist,dermamnist_224,1170,5,44.949940,1.352712
medical_dermamnist,dermamnist_224,1171,2,-22.061556,-13.929463
medical_dermamnist,dermamnist_224,1172,5,-30.203333,-6.127207
medical_dermamnist,dermamnist_224,1173,5,-17.839226,5.058405
medical_dermamnist,dermamnist_224,1174,2,-45.786663,5.612614
medical_dermamnist,dermamnist_224,1175,5,50.784901,13.205321
medical_dermamnist,dermamnist_224,1176,5,29.207754,11.366811
medical_dermamnist,dermamnist_224,1177,5,-13.952394,-9.203094
medical_dermamnist,dermamnist_224,1178,5,-21.265461,34.007442
medical_dermamnist,dermamnist_224,1179,5,-8.707159,-12.603129
medical_dermamnist,dermamnist_224,1180,5,46.594257,6.411109
medical_dermamnist,dermamnist_224,1181,4,29.291077,7.252746
medical_dermamnist,dermamnist_224,1182,5,-27.300138,-17.555727
medical_dermamnist,dermamnist_224,1183,5,-30.697355,-6.289309
medical_dermamnist,dermamnist_224,1184,0,-39.404556,8.895866
medical_dermamnist,dermamnist_224,1185,5,37.087391,-20.353786
medical_dermamnist,dermamnist_224,1186,0,35.920006,-14.485598
medical_dermamnist,dermamnist_224,1187,5,22.083578,14.646047
medical_dermamnist,dermamnist_224,1188,5,-14.376721,28.490507
medical_dermamnist,dermamnist_224,1189,5,-13.428095,-6.776481
medical_dermamnist,dermamnist_224,1190,4,28.810431,-20.890392
medical_dermamnist,dermamnist_224,1191,1,-3.802988,-18.021725
medical_dermamnist,dermamnist_224,1192,5,22.110855,20.431248
medical_dermamnist,dermamnist_224,1193,5,-11.318541,6.923037
medical_dermamnist,dermamnist_224,1194,2,-1.815592,-10.724515
medical_dermamnist,dermamnist_224,1195,4,7.935793,-14.770971
medical_dermamnist,dermamnist_224,1196,2,37.760029,-16.190935
medical_dermamnist,dermamnist_224,1197,5,-29.024784,29.563301
medical_dermamnist,dermamnist_224,1198,5,44.088322,5.383788
medical_dermamnist,dermamnist_224,1199,5,-30.451653,-4.593318
medical_dermamnist,dermamnist_224,1200,5,46.789402,-1.995250
medical_dermamnist,dermamnist_224,1201,5,-5.970226,9.207076
medical_dermamnist,dermamnist_224,1202,5,8.008404,21.682665
medical_dermamnist,dermamnist_224,1203,4,-33.041302,8.457068
medical_dermamnist,dermamnist_224,1204,5,54.656197,9.614842
medical_dermamnist,dermamnist_224,1205,5,-14.785511,-0.413167
medical_dermamnist,dermamnist_224,1206,5,48.495502,2.030035
medical_dermamnist,dermamnist_224,1207,5,11.848899,-5.174054
medical_dermamnist,dermamnist_224,1208,1,-41.694221,-4.756581
medical_dermamnist,dermamnist_224,1209,2,-26.526314,-14.818015
medical_dermamnist,dermamnist_224,1210,5,-22.359209,29.575802
medical_dermamnist,dermamnist_224,1211,5,-20.612137,17.431343
medical_dermamnist,dermamnist_224,1212,5,-0.305783,25.604435
medical_dermamnist,dermamnist_224,1213,4,24.739075,-14.055988
medical_dermamnist,dermamnist_224,1214,1,-44.033653,3.965550
medical_dermamnist,dermamnist_224,1215,5,-16.666111,-7.924200
medical_dermamnist,dermamnist_224,1216,4,31.314886,-22.372616
medical_dermamnist,dermamnist_224,1217,4,51.183025,6.246340
medical_dermamnist,dermamnist_224,1218,5,8.918880,-16.304537
medical_dermamnist,dermamnist_224,1219,4,-57.790890,-8.100290
medical_dermamnist,dermamnist_224,1220,5,11.547044,9.772796
medical_dermamnist,dermamnist_224,1221,5,47.286175,-12.692885
medical_dermamnist,dermamnist_224,1222,0,-52.950825,-14.353578
medical_dermamnist,dermamnist_224,1223,2,-46.508102,-13.198346
medical_dermamnist,dermamnist_224,1224,4,37.760509,-1.021622
medical_dermamnist,dermamnist_224,1225,5,36.966507,-17.532255
medical_dermamnist,dermamnist_224,1226,5,53.393085,-2.758348
medical_dermamnist,dermamnist_224,1227,5,-23.906553,17.955845
medical_dermamnist,dermamnist_224,1228,5,-36.376675,26.428743
medical_dermamnist,dermamnist_224,1229,3,-37.805687,-11.044525
medical_dermamnist,dermamnist_224,1230,5,17.899538,-9.887994
medical_dermamnist,dermamnist_224,1231,5,-5.423181,13.941793
medical_dermamnist,dermamnist_224,1232,0,-39.889301,-4.365006
medical_dermamnist,dermamnist_224,1233,2,-40.775215,-7.609997
medical_dermamnist,dermamnist_224,1234,2,-38.079041,-10.525276
medical_dermamnist,dermamnist_224,1235,5,16.655453,23.359158
medical_dermamnist,dermamnist_224,1236,5,-22.889656,15.105631
medical_dermamnist,dermamnist_224,1237,1,19.080124,-5.368375
medical_dermamnist,dermamnist_224,1238,5,-34.908077,15.517749
medical_dermamnist,dermamnist_224,1239,5,-7.536302,9.568343
medical_dermamnist,dermamnist_224,1240,5,8.195786,-2.918765
medical_dermamnist,dermamnist_224,1241,2,-28.163620,-16.361202
medical_dermamnist,dermamnist_224,1242,5,-12.426979,10.573284
medical_dermamnist,dermamnist_224,1243,5,31.123678,1.583179
medical_dermamnist,dermamnist_224,1244,4,-43.362404,-9.080338
medical_dermamnist,dermamnist_224,1245,5,-3.462232,-13.260468
medical_dermamnist,dermamnist_224,1246,0,-36.176586,-13.727655
medical_dermamnist,dermamnist_224,1247,1,-0.595139,-20.583284
medical_dermamnist,dermamnist_224,1248,5,-10.549473,14.568161
medical_dermamnist,dermamnist_224,1249,5,-17.325830,-6.460286
medical_dermamnist,dermamnist_224,1250,5,-5.638400,12.673017
medical_dermamnist,dermamnist_224,1251,5,52.172863,-3.734641
medical_dermamnist,dermamnist_224,1252,4,-10.399414,17.257254
medical_dermamnist,dermamnist_224,1253,1,-3.394956,-15.061864
medical_dermamnist,dermamnist_224,1254,5,-2.963844,7.614232
medical_dermamnist,dermamnist_224,1255,5,-21.803917,34.122478
medical_dermamnist,dermamnist_224,1256,5,31.381247,7.986442
medical_dermamnist,dermamnist_224,1257,5,-14.638949,-1.960657
medical_dermamnist,dermamnist_224,1258,5,-3.507816,1.372603
medical_dermamnist,dermamnist_224,1259,5,28.943100,-6.605368
medical_dermamnist,dermamnist_224,1260,2,-36.535542,-16.574854
medical_dermamnist,dermamnist_224,1261,2,-58.736897,-8.160044
medical_dermamnist,dermamnist_224,1262,5,-31.949915,20.622387
medical_dermamnist,dermamnist_224,1263,5,10.798776,-0.645132
medical_dermamnist,dermamnist_224,1264,5,53.884670,0.281759
medical_dermamnist,dermamnist_224,1265,2,4.056218,-20.868542
medical_dermamnist,dermamnist_224,1266,5,-33.701565,25.266249
medical_dermamnist,dermamnist_224,1267,5,-11.265452,-7.058315
medical_dermamnist,dermamnist_224,1268,5,-14.172410,-5.337525
medical_dermamnist,dermamnist_224,1269,5,47.301861,-14.493081
medical_dermamnist,dermamnist_224,1270,5,-34.022385,-8.914551
medical_dermamnist,dermamnist_224,1271,0,-36.182850,-14.214177
medical_dermamnist,dermamnist_224,1272,5,10.457061,12.301419
medical_dermamnist,dermamnist_224,1273,4,-56.936203,-13.779215
medical_dermamnist,dermamnist_224,1274,5,-11.597901,8.066108
medical_dermamnist,dermamnist_224,1275,2,26.592274,-3.617912
medical_dermamnist,dermamnist_224,1276,2,-48.805099,-14.748969
medical_dermamnist,dermamnist_224,1277,1,-47.060680,9.003877
medical_dermamnist,dermamnist_224,1278,5,17.804392,21.700075
medical_dermamnist,dermamnist_224,1279,4,-3.312678,4.533452
medical_dermamnist,dermamnist_224,1280,5,45.218323,12.528458
medical_dermamnist,dermamnist_224,1281,5,-4.561641,-20.332876
medical_dermamnist,dermamnist_224,1282,5,41.382195,5.195189
medical_dermamnist,dermamnist_224,1283,0,-46.635212,-7.147624
medical_dermamnist,dermamnist_224,1284,5,54.147018,-4.765294
medical_dermamnist,dermamnist_224,1285,5,5.230750,-1.151228
medical_dermamnist,dermamnist_224,1286,2,-48.342648,-14.155379
medical_dermamnist,dermamnist_224,1287,5,5.141200,-3.788226
medical_dermamnist,dermamnist_224,1288,5,-3.493278,-12.883475
medical_dermamnist,dermamnist_224,1289,0,29.207968,-21.811478
medical_dermamnist,dermamnist_224,1290,5,49.636837,-3.964957
medical_dermamnist,dermamnist_224,1291,5,0.852984,18.248272
medical_dermamnist,dermamnist_224,1292,5,0.311458,-10.078663
medical_dermamnist,dermamnist_224,1293,5,-32.617134,27.970356
medical_dermamnist,dermamnist_224,1294,5,-28.723364,2.438070
medical_dermamnist,dermamnist_224,1295,5,-17.117075,18.098499
medical_dermamnist,dermamnist_224,1296,5,36.797729,-0.125311
medical_dermamnist,dermamnist_224,1297,5,54.501106,6.370464
medical_dermamnist,dermamnist_224,1298,5,10.159746,17.768030
medical_dermamnist,dermamnist_224,1299,5,-33.543037,27.981770
medical_dermamnist,dermamnist_224,1300,5,49.980263,-2.714189
medical_dermamnist,dermamnist_224,1301,5,38.100220,13.136308
medical_dermamnist,dermamnist_224,1302,5,-18.857885,-1.267737
medical_dermamnist,dermamnist_224,1303,5,-30.614515,21.612329
medical_dermamnist,dermamnist_224,1304,4,26.161745,-19.183285
medical_dermamnist,dermamnist_224,1305,5,43.779346,8.583744
medical_dermamnist,dermamnist_224,1306,5,-12.965824,4.094443
medical_dermamnist,dermamnist_224,1307,5,14.096387,8.019717
medical_dermamnist,dermamnist_224,1308,5,48.525318,2.244500
medical_dermamnist,dermamnist_224,1309,5,10.251105,9.855886
medical_dermamnist,dermamnist_224,1310,5,-5.376053,1.572642
medical_dermamnist,dermamnist_224,1311,5,-24.175816,0.636794
medical_dermamnist,dermamnist_224,1312,5,5.113369,-1.125868
medical_dermamnist,dermamnist_224,1313,4,6.526956,25.801090
medical_dermamnist,dermamnist_224,1314,5,-0.885403,2.584541
medical_dermamnist,dermamnist_224,1315,5,43.279396,10.530720
medical_dermamnist,dermamnist_224,1316,2,-45.876328,-9.946354
medical_dermamnist,dermamnist_224,1317,5,2.554980,7.744437
medical_dermamnist,dermamnist_224,1318,5,47.772747,-3.409172
medical_dermamnist,dermamnist_224,1319,4,31.527037,-22.985266
medical_dermamnist,dermamnist_224,1320,5,13.703557,19.228592
medical_dermamnist,dermamnist_224,1321,5,50.796024,2.000878
medical_dermamnist,dermamnist_224,1322,5,24.271072,-6.033743
medical_dermamnist,dermamnist_224,1323,5,-19.598463,2.735389
medical_dermamnist,dermamnist_224,1324,6,50.862061,6.534869
medical_dermamnist,dermamnist_224,1325,5,-35.793026,31.991745
medical_dermamnist,dermamnist_224,1326,2,-30.924860,-3.796903
medical_dermamnist,dermamnist_224,1327,6,-29.099138,-14.940159
medical_dermamnist,dermamnist_224,1328,5,-32.288876,1.265321
medical_dermamnist,dermamnist_224,1329,1,-41.979980,-5.641605
medical_dermamnist,dermamnist_224,1330,5,7.897254,-18.896893
medical_dermamnist,dermamnist_224,1331,5,53.328331,7.499403
medical_dermamnist,dermamnist_224,1332,2,-19.338772,22.777048
medical_dermamnist,dermamnist_224,1333,1,9.573558,-27.959951
medical_dermamnist,dermamnist_224,1334,4,8.065639,29.620363
medical_dermamnist,dermamnist_224,1335,2,15.829005,-8.112360
medical_dermamnist,dermamnist_224,1336,4,31.458357,-14.158689
medical_dermamnist,dermamnist_224,1337,5,0.038352,27.758326
medical_dermamnist,dermamnist_224,1338,5,-25.920835,5.942044
medical_dermamnist,dermamnist_224,1339,5,-6.389355,-12.201763
medical_dermamnist,dermamnist_224,1340,2,47.281731,6.059850
medical_dermamnist,dermamnist_224,1341,4,16.906509,-19.203409
medical_dermamnist,dermamnist_224,1342,2,-34.710999,-5.149933
medical_dermamnist,dermamnist_224,1343,5,17.329195,-21.886946
medical_dermamnist,dermamnist_224,1344,5,-35.338505,0.860243
medical_dermamnist,dermamnist_224,1345,2,-33.104630,-8.640624
medical_dermamnist,dermamnist_224,1346,5,-17.777504,21.957207
medical_dermamnist,dermamnist_224,1347,5,-22.879919,13.437330
medical_dermamnist,dermamnist_224,1348,5,37.004066,-11.663015
medical_dermamnist,dermamnist_224,1349,5,0.092111,-5.860165
medical_dermamnist,dermamnist_224,1350,4,20.725552,-1.262321
medical_dermamnist,dermamnist_224,1351,2,44.401798,-9.895851
medical_dermamnist,dermamnist_224,1352,5,-17.918297,-4.926387
medical_dermamnist,dermamnist_224,1353,5,18.399601,6.999746
medical_dermamnist,dermamnist_224,1354,5,47.714966,-8.592263
medical_dermamnist,dermamnist_224,1355,5,1.758928,-12.886096
medical_dermamnist,dermamnist_224,1356,5,-26.138874,22.740278
medical_dermamnist,dermamnist_224,1357,5,21.906805,8.155550
medical_dermamnist,dermamnist_224,1358,5,-7.841560,-3.255026
medical_dermamnist,dermamnist_224,1359,2,-53.051445,-12.545398
medical_dermamnist,dermamnist_224,1360,4,46.489117,-8.012963
medical_dermamnist,dermamnist_224,1361,5,51.830730,6.386061
medical_dermamnist,dermamnist_224,1362,5,-13.050345,13.103830
medical_dermamnist,dermamnist_224,1363,5,23.357407,-10.518821
medical_dermamnist,dermamnist_224,1364,5,41.175179,2.736472
medical_dermamnist,dermamnist_224,1365,1,53.325886,-13.409155
medical_dermamnist,dermamnist_224,1366,5,8.030221,-5.755514
medical_dermamnist,dermamnist_224,1367,5,-24.389629,-2.265180
medical_dermamnist,dermamnist_224,1368,5,48.797825,3.443161
medical_dermamnist,dermamnist_224,1369,5,0.856463,8.700847
medical_dermamnist,dermamnist_224,1370,5,-33.302971,-7.004685
medical_dermamnist,dermamnist_224,1371,5,49.296448,4.879638
medical_dermamnist,dermamnist_224,1372,5,-25.385315,13.912441
medical_dermamnist,dermamnist_224,1373,5,-10.006448,19.777082
medical_dermamnist,dermamnist_224,1374,5,-9.526169,8.144428
medical_dermamnist,dermamnist_224,1375,0,-46.301170,-7.821858
medical_dermamnist,dermamnist_224,1376,6,44.785748,15.070246
medical_dermamnist,dermamnist_224,1377,5,-29.955179,-0.560085
medical_dermamnist,dermamnist_224,1378,5,-7.127597,18.042280
medical_dermamnist,dermamnist_224,1379,5,26.063238,-7.929770
medical_dermamnist,dermamnist_224,1380,5,-14.829579,11.365959
medical_dermamnist,dermamnist_224,1381,5,-30.645086,16.056324
medical_dermamnist,dermamnist_224,1382,4,48.939808,4.500015
medical_dermamnist,dermamnist_224,1383,5,2.277655,-17.933025
medical_dermamnist,dermamnist_224,1384,5,1.658930,-22.322859
medical_dermamnist,dermamnist_224,1385,5,-15.903605,-6.651941
medical_dermamnist,dermamnist_224,1386,4,-38.500267,-13.711448
medical_dermamnist,dermamnist_224,1387,5,33.041718,-4.908110
medical_dermamnist,dermamnist_224,1388,5,3.712641,-4.977278
medical_dermamnist,dermamnist_224,1389,5,17.473595,9.746752
medical_dermamnist,dermamnist_224,1390,5,26.999294,8.057803
medical_dermamnist,dermamnist_224,1391,5,17.175297,-19.322094
medical_dermamnist,dermamnist_224,1392,5,-20.739990,14.421266
medical_dermamnist,dermamnist_224,1393,5,-53.063690,-19.203295
medical_dermamnist,dermamnist_224,1394,5,48.976749,-5.314557
medical_dermamnist,dermamnist_224,1395,5,11.372878,6.240777
medical_dermamnist,dermamnist_224,1396,5,32.394878,-12.024490
medical_dermamnist,dermamnist_224,1397,5,-6.342834,-4.801892
medical_dermamnist,dermamnist_224,1398,5,-26.711090,-14.954758
medical_dermamnist,dermamnist_224,1399,5,10.599641,15.411317
medical_dermamnist,dermamnist_224,1400,5,14.676470,18.885750
medical_dermamnist,dermamnist_224,1401,5,25.808968,6.173975
medical_dermamnist,dermamnist_224,1402,5,18.342974,-11.555571
medical_dermamnist,dermamnist_224,1403,5,2.977971,-10.970400
medical_dermamnist,dermamnist_224,1404,4,-27.479998,14.805543
medical_dermamnist,dermamnist_224,1405,2,-22.796984,21.925875
medical_dermamnist,dermamnist_224,1406,4,43.606785,-5.969763
medical_dermamnist,dermamnist_224,1407,5,-32.405159,5.481518
medical_dermamnist,dermamnist_224,1408,2,23.879486,-4.015145
medical_dermamnist,dermamnist_224,1409,4,7.130269,23.911427
medical_dermamnist,dermamnist_224,1410,5,6.162039,18.389938
medical_dermamnist,dermamnist_224,1411,5,39.058495,3.975920
medical_dermamnist,dermamnist_224,1412,5,-33.914394,-19.012878
medical_dermamnist,dermamnist_224,1413,5,8.123870,-10.956895
medical_dermamnist,dermamnist_224,1414,5,27.126938,15.708542
medical_dermamnist,dermamnist_224,1415,4,44.588116,4.309185
medical_dermamnist,dermamnist_224,1416,5,39.411121,-14.211434
medical_dermamnist,dermamnist_224,1417,0,-39.312546,-16.752787
medical_dermamnist,dermamnist_224,1418,5,27.800028,-13.858789
medical_dermamnist,dermamnist_224,1419,1,-47.070530,6.931736
medical_dermamnist,dermamnist_224,1420,5,-0.205996,3.662554
medical_dermamnist,dermamnist_224,1421,5,-35.008141,23.019066
medical_dermamnist,dermamnist_224,1422,5,-0.776097,10.879540
medical_dermamnist,dermamnist_224,1423,5,-33.946510,29.043184
medical_dermamnist,dermamnist_224,1424,0,-48.253872,-11.403842
medical_dermamnist,dermamnist_224,1425,5,-12.918400,-1.568898
medical_dermamnist,dermamnist_224,1426,4,-47.505627,6.609736
medical_dermamnist,dermamnist_224,1427,5,40.712135,-15.005961
medical_dermamnist,dermamnist_224,1428,5,37.740665,-10.194023
medical_dermamnist,dermamnist_224,1429,5,-32.460472,-14.988180
medical_dermamnist,dermamnist_224,1430,5,-29.890131,11.211414
medical_dermamnist,dermamnist_224,1431,5,7.535242,-11.369385
medical_dermamnist,dermamnist_224,1432,5,12.503845,4.575947
medical_dermamnist,dermamnist_224,1433,4,24.612787,-20.138325
medical_dermamnist,dermamnist_224,1434,2,-5.112166,-27.720692
medical_dermamnist,dermamnist_224,1435,2,-53.847469,-12.978480
medical_dermamnist,dermamnist_224,1436,2,-46.819016,-3.626810
medical_dermamnist,dermamnist_224,1437,5,-37.453342,-6.714952
medical_dermamnist,dermamnist_224,1438,5,-36.073292,29.609106
medical_dermamnist,dermamnist_224,1439,5,-9.307835,12.069008
medical_dermamnist,dermamnist_224,1440,5,41.647987,-10.131816
medical_dermamnist,dermamnist_224,1441,5,5.925651,-27.044582
medical_dermamnist,dermamnist_224,1442,5,51.068295,-6.216152
medical_dermamnist,dermamnist_224,1443,5,-27.200480,3.350064
medical_dermamnist,dermamnist_224,1444,4,-46.031097,5.704489
medical_dermamnist,dermamnist_224,1445,5,7.905395,-6.053275
medical_dermamnist,dermamnist_224,1446,5,-6.170394,-27.739683
medical_dermamnist,dermamnist_224,1447,5,-28.509813,-6.876465
medical_dermamnist,dermamnist_224,1448,5,46.852833,8.300398
